NodeType	NodeID	X_Location	Y_Location	Z_Location	isIndoor
UE1	298	  -617.921	   183.145	       1.5	         0
UE1	299	   168.161	    814.43	       1.5	         0
UE1	300	  -121.641	   437.061	       1.5	         0
UE1	301	   350.782	   548.729	       1.5	         0
UE1	302	  -302.538	   533.274	       1.5	         0
UE1	303	   201.854	   290.312	       1.5	         0
UE1	304	  -645.209	   408.808	       1.5	         0
UE1	305	  -240.602	   302.231	       1.5	         0
UE1	306	  -144.462	   371.146	       1.5	         0
UE1	307	   449.951	   378.366	       1.5	         0
UE1	308	   53.4274	     358.4	       1.5	         0
UE1	309	   147.588	  -120.402	       1.5	         0
UE1	310	  -342.656	   350.758	       1.5	         0
UE1	311	   391.331	   375.682	       1.5	         0
UE1	312	  -327.368	   539.383	       1.5	         0
UE1	313	  -454.244	  -113.028	       1.5	         0
UE1	314	    355.04	   536.704	       1.5	         0
UE1	315	   114.485	   105.528	       1.5	         0
UE1	316	   200.789	  -132.228	       1.5	         0
UE1	317	   59.3339	    523.65	       1.5	         0
UE1	318	  -31.9582	   500.137	       1.5	         0
UE1	319	  -577.819	   240.311	       1.5	         0
UE1	320	   20.1272	   288.796	       1.5	         0
UE1	321	  -227.003	   38.7175	       1.5	         0
UE1	322	   315.661	    540.29	       1.5	         0
UE1	323	  -147.624	    507.96	       1.5	         0
UE1	324	  -59.4959	   148.139	       1.5	         0
UE1	325	   150.421	   181.513	       1.5	         0
UE1	326	   -148.72	   885.915	       1.5	         0
UE1	327	   276.997	   555.324	       1.5	         0
UE1	328	   39.9282	   794.185	       1.5	         0
UE1	329	  -402.763	   238.047	       1.5	         0
UE1	330	  -486.523	   231.644	       1.5	         0
UE1	331	   -437.69	     157.7	       1.5	         0
UE1	332	  -471.102	   666.031	       1.5	         0
UE1	333	  -466.746	   74.9716	       1.5	         0
UE1	334	  -29.4243	     140.8	       1.5	         0
UE1	335	   33.1826	   813.701	       1.5	         0
UE1	336	   60.9472	   843.091	       1.5	         0
UE1	337	   153.002	   446.384	       1.5	         0
UE1	338	  -388.265	   125.503	       1.5	         0
UE1	339	  -367.106	   601.775	       1.5	         0
UE1	340	    -413.7	    429.69	       1.5	         0
UE1	341	  -292.515	  -124.672	       1.5	         0
UE1	342	  -36.7513	    829.29	       1.5	         0
UE1	343	  -313.276	   649.506	       1.5	         0
UE1	344	  -663.921	   313.206	       1.5	         0
UE1	345	  -171.692	   215.884	       1.5	         0
UE1	346	   -237.01	   599.974	       1.5	         0
UE1	347	  -560.581	   521.754	       1.5	         0
UE1	348	  -15.3703	   309.376	       1.5	         0
UE1	349	  -100.218	   842.183	       1.5	         0
UE1	350	   72.7825	   660.589	       1.5	         0
UE1	351	  -432.408	   174.815	       1.5	         0
UE1	352	  -367.421	   717.913	       1.5	         0
UE1	353	  -506.382	  -78.5884	       1.5	         0
UE1	354	   447.769	   240.089	       1.5	         0
UE1	355	  -339.961	   633.088	       1.5	         0
UE1	356	  -145.954	   443.485	       1.5	         0
UE1	357	    165.18	   623.016	       1.5	         0
UE1	358	   38.0356	  -30.4139	       1.5	         0
UE1	359	   172.242	   184.512	       1.5	         0
UE1	360	  -382.206	   696.028	       1.5	         0
UE1	361	  -435.448	   677.458	       1.5	         0
UE1	362	   237.086	  -43.2589	       1.5	         0
UE1	363	  -444.427	   748.515	       1.5	         0
UE1	364	   106.927	  -54.9324	       1.5	         0
UE1	365	  -198.154	   238.054	       1.5	         0
UE1	366	  -36.4847	   665.589	       1.5	         0
UE1	367	  -513.252	   687.334	       1.5	         0
UE1	368	   207.393	   312.733	       1.5	         0
UE1	369	   135.668	  -184.443	       1.5	         0
UE1	370	  -252.461	    73.884	       1.5	         0
UE1	371	  -188.655	   811.952	       1.5	         0
UE1	372	   -478.15	   691.777	       1.5	         0
UE1	373	   -638.16	   221.987	       1.5	         0
UE1	374	  -264.992	  -184.801	       1.5	         0
UE1	375	   8.03621	   626.434	       1.5	         0
UE1	376	  -21.5124	   850.098	       1.5	         0
UE1	377	  -90.2791	   405.276	       1.5	         0
UE1	378	  -89.9937	    428.06	       1.5	         0
UE1	379	   197.656	  -77.0948	       1.5	         0
UE1	380	   -377.03	  -140.615	       1.5	         0
UE1	381	   174.056	  -125.668	       1.5	         0
UE1	382	  -70.7038	   596.674	       1.5	         0
UE1	383	  -154.991	   64.4494	       1.5	         0
UE1	384	  -530.459	     198.5	       1.5	         0
UE1	385	  -38.8656	   588.289	       1.5	         0
UE1	386	   1.46519	  -49.0152	       1.5	         0
UE1	387	   101.736	   238.583	       1.5	         0
UE1	388	   -126.94	   724.545	       1.5	         0
UE1	389	   442.584	    364.63	       1.5	         0
UE1	390	  -236.425	    555.76	       1.5	         0
UE1	391	  -189.845	    748.68	       1.5	         0
UE1	392	   258.304	   431.739	       1.5	         0
UE1	393	  -382.642	   214.974	       1.5	         0
UE1	394	  -495.697	   334.317	       1.5	         0
UE1	395	   106.559	    392.09	       1.5	         0
UE1	396	  -218.269	   862.552	       1.5	         0
UE1	397	   266.851	   452.909	       1.5	         0
UE1	398	   273.408	   650.389	       1.5	         0
UE1	399	  -232.775	  -126.064	       1.5	         0
UE1	400	  -395.415	   806.717	       1.5	         0
UE1	401	   32.9999	   185.467	       1.5	         0
UE1	402	  -515.399	   671.477	       1.5	         0
UE1	403	   -281.42	   760.712	       1.5	         0
UE1	404	  -204.812	   642.209	       1.5	         0
UE1	405	  -492.386	   68.8977	       1.5	         0
UE1	406	   -658.87	   288.767	       1.5	         0
UE1	407	   107.429	   691.971	       1.5	         0
UE1	408	  -378.474	   747.349	       1.5	         0
UE1	409	   35.0956	  -175.143	       1.5	         0
UE1	410	   197.687	   750.772	       1.5	         0
UE1	411	   255.119	   336.004	       1.5	         0
UE1	412	   348.024	     87.87	       1.5	         0
UE1	413	   104.905	  -72.4291	       1.5	         0
UE1	414	  -355.123	   338.525	       1.5	         0
UE1	415	  -457.507	   221.172	       1.5	         0
UE1	416	  -285.189	     861.8	       1.5	         0
UE1	417	   32.6402	   749.615	       1.5	         0
UE1	418	  -481.274	   149.342	       1.5	         0
UE1	419	   88.0303	   214.434	       1.5	         0
UE1	420	   183.239	   554.767	       1.5	         0
UE1	421	   163.335	   408.182	       1.5	         0
UE1	422	    233.65	    297.93	       1.5	         0
UE1	423	   388.321	    290.52	       1.5	         0
UE1	424	  -76.6163	   535.882	       1.5	         0
UE1	425	   -311.75	   136.671	       1.5	         0
UE1	426	  -438.804	   200.666	       1.5	         0
UE1	427	  -176.781	   726.629	       1.5	         0
UE1	428	  -49.8181	   500.072	       1.5	         0
UE1	429	   221.978	   658.154	       1.5	         0
UE1	430	  -175.754	   797.921	       1.5	         0
UE1	431	    287.54	   474.316	       1.5	         0
UE1	432	  -347.416	   150.452	       1.5	         0
UE1	433	   -3.1705	   542.564	       1.5	         0
UE1	434	   -138.16	   155.785	       1.5	         0
UE1	435	   -431.89	   754.938	       1.5	         0
UE1	436	  -479.591	   276.901	       1.5	         0
UE1	437	   213.995	   567.398	       1.5	         0
UE1	438	  -94.8925	   160.572	       1.5	         0
UE1	439	  -275.771	   881.685	       1.5	         0
UE1	440	  -24.3306	   872.987	       1.5	         0
UE1	441	   4.09165	   823.341	       1.5	         0
UE1	442	  -173.499	   725.852	       1.5	         0
UE1	443	  -166.163	   716.356	       1.5	         0
UE1	444	   -429.87	   142.308	       1.5	         0
UE1	445	   222.888	   736.053	       1.5	         0
UE1	446	   113.756	   423.374	       1.5	         0
UE1	447	  -535.155	   553.879	       1.5	         0
UE1	448	  -535.247	   487.108	       1.5	         0
UE1	449	   17.1596	   129.674	       1.5	         0
UE1	450	  -229.104	   96.1642	       1.5	         0
UE1	451	   138.281	   348.721	       1.5	         0
UE1	452	  -283.107	   224.778	       1.5	         0
UE1	453	  -202.384	  -10.8012	       1.5	         0
UE1	454	  -106.844	   370.697	       1.5	         0
UE1	455	   -353.14	    621.61	       1.5	         0
UE1	456	   265.711	   130.859	       1.5	         0
UE1	457	  -46.2298	   572.402	       1.5	         0
UE1	458	   255.608	   449.854	       1.5	         0
UE1	459	  -382.989	  -50.0126	       1.5	         0
UE1	460	   208.589	  -65.1549	       1.5	         0
UE1	461	  -674.389	   360.631	       1.5	         0
UE1	462	   427.162	   276.823	       1.5	         0
UE1	463	  -440.379	   127.803	       1.5	         0
UE1	464	  -502.283	   324.163	       1.5	         0
UE1	465	  -317.932	   179.746	       1.5	         0
UE1	466	  -424.559	  -7.56608	       1.5	         0
UE1	467	  -327.311	   507.466	       1.5	         0
UE1	468	  -148.041	   149.073	       1.5	         0
UE1	469	  -590.971	   33.4436	       1.5	         0
UE1	470	   322.603	   671.756	       1.5	         0
UE1	471	  -176.455	   411.041	       1.5	         0
UE1	472	  -546.343	   294.211	       1.5	         0
UE1	473	  -54.4032	   755.958	       1.5	         0
UE1	474	   416.582	   386.617	       1.5	         0
UE1	475	   51.0903	    840.95	       1.5	         0
UE1	476	  -349.041	  -92.9113	       1.5	         0
UE1	477	   23.9277	  -115.837	       1.5	         0
UE1	478	  -411.961	   115.851	       1.5	         0
UE1	479	   38.7515	   420.375	       1.5	         0
UE1	480	   97.6732	  -96.3747	       1.5	         0
UE1	481	   -206.24	    709.95	       1.5	         0
UE1	482	  -271.456	   776.604	       1.5	         0
UE1	483	  -160.804	   240.604	       1.5	         0
UE1	484	  -83.8489	   29.8978	       1.5	         0
UE1	485	   393.986	   168.085	       1.5	         0
UE1	486	  -57.9597	   635.782	       1.5	         0
UE1	487	    285.33	   49.3666	       1.5	         0
UE1	488	  -7.73061	   154.512	       1.5	         0
UE1	489	  -263.537	   844.003	       1.5	         0
UE1	490	   282.565	   350.261	       1.5	         0
UE1	491	   -159.06	  -145.757	       1.5	         0
UE1	492	   58.0426	   711.638	       1.5	         0
UE1	493	  -383.266	   765.838	       1.5	         0
UE1	494	   213.803	   163.517	       1.5	         0
UE1	495	   250.378	  -7.06183	       1.5	         0
UE1	496	   65.6908	   473.314	       1.5	         0
UE1	497	  -33.8095	   685.732	       1.5	         0
UE1	498	   168.395	  -134.047	       1.5	         0
UE1	499	  -533.638	   509.148	       1.5	         0
UE1	500	   58.6046	   638.678	       1.5	         0
UE1	501	  -476.913	   365.441	       1.5	         0
UE1	502	  -270.148	   1.44494	       1.5	         0
UE1	503	   192.889	   603.724	       1.5	         0
UE1	504	  -487.346	   288.397	       1.5	         0
UE1	505	  -431.997	   608.686	       1.5	         0
UE1	506	    39.783	   209.278	       1.5	         0
UE1	507	  -76.6491	   484.319	       1.5	         0
UE1	508	  -352.925	  -27.3967	       1.5	         0
UE1	509	   159.706	  -12.0589	       1.5	         0
UE1	510	   360.795	   206.089	       1.5	         0
UE1	511	  -198.947	   453.845	       1.5	         0
UE1	512	   241.407	   101.252	       1.5	         0
UE1	513	  -613.097	    416.64	       1.5	         0
UE1	514	   -637.47	   515.963	       1.5	         0
UE1	515	  -406.241	   677.981	       1.5	         0
UE1	516	  -260.287	   839.441	       1.5	         0
UE1	517	   447.995	   310.494	       1.5	         0
UE1	518	  -97.4809	   517.897	       1.5	         0
UE1	519	  -620.079	   333.763	       1.5	         0
UE1	520	  -659.945	   271.081	       1.5	         0
UE1	521	  -175.753	   696.355	       1.5	         0
UE1	522	   278.076	   333.601	       1.5	         0
UE1	523	  -589.796	     344.8	       1.5	         0
UE1	524	   219.299	   372.752	       1.5	         0
UE1	525	  -105.284	   899.722	       1.5	         0
