NodeType	NodeID	X_Location	Y_Location	Z_Location	isIndoor
UE1	2452	  -1008.92	  -782.322	       1.5	         0
UE1	2453	  -629.198	  -1112.09	       1.5	         0
UE1	2454	  -85.6443	  -1201.29	       1.5	         0
UE1	2455	  -578.994	  -1091.25	       1.5	         0
UE1	2456	  -708.421	   -753.95	       1.5	         0
UE1	2457	   -565.11	  -1329.68	       1.5	         0
UE1	2458	  -756.552	  -364.136	       1.5	         0
UE1	2459	  -517.263	   -1294.1	       1.5	         0
UE1	2460	  -134.611	  -846.973	       1.5	         0
UE1	2461	  -329.682	  -888.419	       1.5	         0
UE1	2462	  -329.221	  -1313.45	       1.5	         0
UE1	2463	  -631.708	  -1383.93	       1.5	         0
UE1	2464	  -658.094	  -1016.21	       1.5	         0
UE1	2465	  -552.914	  -1410.49	       1.5	         0
UE1	2466	  -712.566	  -775.834	       1.5	         0
UE1	2467	  -784.217	  -394.048	       1.5	         0
UE1	2468	   -445.35	  -879.456	       1.5	         0
UE1	2469	  -170.217	  -447.226	       1.5	         0
UE1	2470	    -154.9	   -1266.5	       1.5	         0
UE1	2471	  -195.047	  -820.184	       1.5	         0
UE1	2472	 -0.259283	  -839.452	       1.5	         0
UE1	2473	  -186.135	  -978.503	       1.5	         0
UE1	2474	  -634.934	  -1324.74	       1.5	         0
UE1	2475	  -131.638	  -1184.48	       1.5	         0
UE1	2476	  -46.1595	  -578.608	       1.5	         0
UE1	2477	  -327.917	  -1384.49	       1.5	         0
UE1	2478	  -887.837	  -1005.22	       1.5	         0
UE1	2479	  -488.598	  -1107.33	       1.5	         0
UE1	2480	  -727.587	  -1199.85	       1.5	         0
UE1	2481	  -345.147	  -784.714	       1.5	         0
UE1	2482	  -713.749	  -1168.33	       1.5	         0
UE1	2483	  -48.3142	   -859.49	       1.5	         0
UE1	2484	  -694.508	  -762.406	       1.5	         0
UE1	2485	  -799.984	  -795.561	       1.5	         0
UE1	2486	  -98.5472	  -900.935	       1.5	         0
UE1	2487	  -1019.53	  -1112.03	       1.5	         0
UE1	2488	  -469.259	  -452.373	       1.5	         0
UE1	2489	  -763.134	   -371.08	       1.5	         0
UE1	2490	   -423.31	  -609.566	       1.5	         0
UE1	2491	  -675.091	  -1124.31	       1.5	         0
UE1	2492	  -157.373	  -679.317	       1.5	         0
UE1	2493	  -333.895	  -436.917	       1.5	         0
UE1	2494	   50.4229	  -980.316	       1.5	         0
UE1	2495	  -331.354	   -1288.3	       1.5	         0
UE1	2496	  -1005.36	  -666.531	       1.5	         0
UE1	2497	  -539.701	  -1036.27	       1.5	         0
UE1	2498	  -650.659	  -401.376	       1.5	         0
UE1	2499	  -638.139	  -1336.03	       1.5	         0
UE1	2500	  -347.299	   -1046.4	       1.5	         0
UE1	2501	   30.7721	  -838.291	       1.5	         0
UE1	2502	  -746.112	   -1228.7	       1.5	         0
UE1	2503	  -202.651	   -1322.9	       1.5	         0
UE1	2504	  -302.372	  -733.107	       1.5	         0
UE1	2505	  -337.434	  -1135.42	       1.5	         0
UE1	2506	  -801.123	  -595.843	       1.5	         0
UE1	2507	  -829.199	  -1079.06	       1.5	         0
UE1	2508	  -16.7979	  -1031.13	       1.5	         0
UE1	2509	  -48.0155	  -548.458	       1.5	         0
UE1	2510	  -564.047	  -1411.45	       1.5	         0
UE1	2511	  -732.419	  -920.131	       1.5	         0
UE1	2512	  -419.747	  -1142.74	       1.5	         0
UE1	2513	  -515.356	  -688.602	       1.5	         0
UE1	2514	   54.9057	  -987.485	       1.5	         0
UE1	2515	  -284.289	  -1343.96	       1.5	         0
UE1	2516	  -156.853	  -468.896	       1.5	         0
UE1	2517	  -734.618	  -1321.98	       1.5	         0
UE1	2518	  -841.191	  -630.621	       1.5	         0
UE1	2519	  -661.195	  -1239.36	       1.5	         0
UE1	2520	  -663.683	  -1248.43	       1.5	         0
UE1	2521	  -456.271	  -1011.23	       1.5	         0
UE1	2522	  -141.577	  -837.143	       1.5	         0
UE1	2523	  -1053.22	  -980.421	       1.5	         0
UE1	2524	  -280.002	  -463.652	       1.5	         0
UE1	2525	    -113.1	  -1253.77	       1.5	         0
UE1	2526	  -859.417	  -952.333	       1.5	         0
UE1	2527	  -201.748	  -717.542	       1.5	         0
UE1	2528	  -676.768	  -1150.07	       1.5	         0
UE1	2529	   -909.46	  -663.482	       1.5	         0
UE1	2530	  -597.901	  -597.677	       1.5	         0
UE1	2531	   -867.52	  -755.885	       1.5	         0
UE1	2532	  -312.655	  -777.628	       1.5	         0
UE1	2533	  -460.241	  -470.204	       1.5	         0
UE1	2534	  -840.746	  -1301.08	       1.5	         0
UE1	2535	   -173.33	  -923.107	       1.5	         0
UE1	2536	  -970.502	  -680.815	       1.5	         0
UE1	2537	  -812.916	  -635.873	       1.5	         0
UE1	2538	  -189.124	  -403.104	       1.5	         0
UE1	2539	  -781.304	  -694.308	       1.5	         0
UE1	2540	  -786.079	  -982.839	       1.5	         0
UE1	2541	  -474.533	  -685.163	       1.5	         0
UE1	2542	  -599.312	  -1166.15	       1.5	         0
UE1	2543	  -814.929	  -721.859	       1.5	         0
UE1	2544	  -843.844	  -1274.84	       1.5	         0
UE1	2545	     59.38	  -909.766	       1.5	         0
UE1	2546	  -194.577	   -633.46	       1.5	         0
UE1	2547	  -682.058	  -709.087	       1.5	         0
UE1	2548	  -911.718	  -1058.09	       1.5	         0
UE1	2549	  -660.019	  -1078.79	       1.5	         0
UE1	2550	  -939.157	  -980.149	       1.5	         0
UE1	2551	  -1049.77	  -1020.58	       1.5	         0
UE1	2552	  -926.609	   -502.59	       1.5	         0
UE1	2553	   -889.31	  -694.567	       1.5	         0
UE1	2554	  -124.235	  -1241.16	       1.5	         0
UE1	2555	  -238.638	  -1143.52	       1.5	         0
UE1	2556	  -380.264	  -730.054	       1.5	         0
UE1	2557	   -1012.9	  -985.049	       1.5	         0
UE1	2558	  -957.457	  -529.579	       1.5	         0
UE1	2559	  -461.289	  -759.812	       1.5	         0
UE1	2560	  -384.595	  -1083.07	       1.5	         0
UE1	2561	   53.7281	  -926.059	       1.5	         0
UE1	2562	   -750.44	  -1110.95	       1.5	         0
UE1	2563	  -298.774	  -711.055	       1.5	         0
UE1	2564	 -0.183845	  -893.238	       1.5	         0
UE1	2565	  -850.267	  -632.826	       1.5	         0
UE1	2566	  -888.137	  -458.628	       1.5	         0
UE1	2567	  -1000.78	  -906.221	       1.5	         0
UE1	2568	  -59.1707	  -1213.74	       1.5	         0
UE1	2569	  -664.816	  -387.396	       1.5	         0
UE1	2570	  -433.641	  -1096.17	       1.5	         0
UE1	2571	  -345.604	  -331.014	       1.5	         0
UE1	2572	  -564.623	  -372.819	       1.5	         0
UE1	2573	  -459.837	  -1336.15	       1.5	         0
UE1	2574	   -639.67	  -1412.62	       1.5	         0
UE1	2575	  -609.823	  -1273.96	       1.5	         0
UE1	2576	    -193.9	  -496.092	       1.5	         0
UE1	2577	  -993.926	  -766.348	       1.5	         0
UE1	2578	  -94.2231	  -703.315	       1.5	         0
UE1	2579	  -373.399	  -901.212	       1.5	         0
UE1	2580	  -656.533	  -555.318	       1.5	         0
UE1	2581	  -916.233	  -1106.64	       1.5	         0
UE1	2582	  -569.146	  -700.345	       1.5	         0
UE1	2583	  -751.723	    -792.3	       1.5	         0
UE1	2584	  -16.0167	  -729.819	       1.5	         0
UE1	2585	   22.1863	  -946.846	       1.5	         0
UE1	2586	  -277.173	  -968.733	       1.5	         0
UE1	2587	  -471.596	  -1123.12	       1.5	         0
UE1	2588	  -128.222	  -1062.25	       1.5	         0
UE1	2589	  -181.708	  -1196.42	       1.5	         0
UE1	2590	  -937.972	  -834.358	       1.5	         0
UE1	2591	  -279.734	  -464.347	       1.5	         0
UE1	2592	  -559.318	  -408.253	       1.5	         0
UE1	2593	  -758.071	   -656.93	       1.5	         0
UE1	2594	  -418.067	  -535.021	       1.5	         0
UE1	2595	  -812.891	  -582.051	       1.5	         0
UE1	2596	  -637.507	  -1415.74	       1.5	         0
UE1	2597	  -489.422	  -776.136	       1.5	         0
UE1	2598	  -58.3214	   -681.48	       1.5	         0
UE1	2599	  -477.506	  -678.601	       1.5	         0
UE1	2600	  -746.307	  -776.298	       1.5	         0
UE1	2601	  -167.479	  -986.739	       1.5	         0
UE1	2602	  -869.426	  -548.959	       1.5	         0
UE1	2603	  -783.644	  -1015.51	       1.5	         0
UE1	2604	  -481.013	  -479.242	       1.5	         0
UE1	2605	  -38.3069	  -1040.18	       1.5	         0
UE1	2606	  -309.308	  -830.319	       1.5	         0
UE1	2607	  -700.562	  -621.708	       1.5	         0
UE1	2608	  -495.767	  -1365.72	       1.5	         0
UE1	2609	  -884.825	  -1280.44	       1.5	         0
UE1	2610	  -444.646	  -825.694	       1.5	         0
UE1	2611	  -1019.16	  -861.225	       1.5	         0
UE1	2612	  -10.2964	   -926.37	       1.5	         0
UE1	2613	  -438.717	  -968.735	       1.5	         0
UE1	2614	  -628.459	  -791.851	       1.5	         0
UE1	2615	  -183.624	  -432.927	       1.5	         0
UE1	2616	  -524.808	  -690.503	       1.5	         0
UE1	2617	  -463.523	  -398.136	       1.5	         0
UE1	2618	  -321.786	   -1355.1	       1.5	         0
UE1	2619	  -375.819	  -889.291	       1.5	         0
UE1	2620	   -548.92	  -316.617	       1.5	         0
UE1	2621	   -443.43	  -1172.89	       1.5	         0
UE1	2622	  -287.548	  -832.211	       1.5	         0
UE1	2623	  -923.553	  -1146.02	       1.5	         0
UE1	2624	   -289.17	  -1039.43	       1.5	         0
UE1	2625	  -540.294	   -1438.1	       1.5	         0
UE1	2626	  -478.204	  -585.174	       1.5	         0
UE1	2627	  -415.837	  -1121.61	       1.5	         0
UE1	2628	  -1138.16	   426.354	       1.5	         0
UE1	2629	  -1271.47	   337.405	       1.5	         0
UE1	2630	  -1211.71	  -21.4946	       1.5	         0
UE1	2631	  -733.738	  -330.909	       1.5	         0
UE1	2632	  -1060.71	   382.475	       1.5	         0
UE1	2633	  -1095.06	   214.274	       1.5	         0
UE1	2634	  -1061.37	  -121.075	       1.5	         0
UE1	2635	   -690.04	   456.199	       1.5	         0
UE1	2636	   -1149.9	   543.562	       1.5	         0
UE1	2637	  -798.467	   215.656	       1.5	         0
UE1	2638	  -1303.42	  -195.043	       1.5	         0
UE1	2639	  -1188.72	  -247.797	       1.5	         0
UE1	2640	  -821.628	  -515.627	       1.5	         0
UE1	2641	  -1031.85	   318.358	       1.5	         0
UE1	2642	  -1394.89	    378.52	       1.5	         0
UE1	2643	  -1350.27	  -320.606	       1.5	         0
UE1	2644	  -1569.16	  -14.6924	       1.5	         0
UE1	2645	  -995.718	   81.8426	       1.5	         0
UE1	2646	  -860.341	   118.972	       1.5	         0
UE1	2647	  -1332.69	  -134.375	       1.5	         0
UE1	2648	  -1512.17	  -171.141	       1.5	         0
UE1	2649	  -1258.35	  -90.2736	       1.5	         0
UE1	2650	   -555.56	  -197.319	       1.5	         0
UE1	2651	   -822.29	   209.821	       1.5	         0
UE1	2652	  -1153.22	  -256.732	       1.5	         0
UE1	2653	  -1289.73	   23.1601	       1.5	         0
UE1	2654	  -1111.18	  -178.714	       1.5	         0
UE1	2655	  -1375.34	   -114.32	       1.5	         0
UE1	2656	  -486.494	   87.6898	       1.5	         0
UE1	2657	  -950.006	  -364.073	       1.5	         0
UE1	2658	  -1081.41	  -350.524	       1.5	         0
UE1	2659	  -766.911	   135.573	       1.5	         0
UE1	2660	  -1217.71	   247.334	       1.5	         0
UE1	2661	  -968.488	   397.627	       1.5	         0
UE1	2662	  -1462.45	   226.811	       1.5	         0
UE1	2663	  -619.895	   -426.46	       1.5	         0
UE1	2664	  -1165.82	  -334.404	       1.5	         0
UE1	2665	   -872.88	   432.501	       1.5	         0
UE1	2666	  -764.389	   242.968	       1.5	         0
UE1	2667	  -734.354	  -439.728	       1.5	         0
UE1	2668	  -1249.33	  -212.768	       1.5	         0
UE1	2669	  -710.571	   87.0237	       1.5	         0
UE1	2670	  -1427.88	   118.277	       1.5	         0
UE1	2671	  -1031.85	   -400.14	       1.5	         0
UE1	2672	  -1342.17	    227.59	       1.5	         0
UE1	2673	  -845.646	  -127.922	       1.5	         0
UE1	2674	  -543.387	  -340.902	       1.5	         0
UE1	2675	  -1154.16	    252.14	       1.5	         0
UE1	2676	  -1135.96	   415.783	       1.5	         0
UE1	2677	  -1028.13	  -491.483	       1.5	         0
UE1	2678	  -1314.99	   319.807	       1.5	         0
UE1	2679	   -1034.1	  -124.851	       1.5	         0
UE1	2680	  -455.554	   88.0121	       1.5	         0
UE1	2681	  -1119.95	   -190.95	       1.5	         0
UE1	2682	  -1011.34	   406.465	       1.5	         0
UE1	2683	  -493.966	  -182.198	       1.5	         0
UE1	2684	  -753.663	   -519.36	       1.5	         0
UE1	2685	   -805.89	   234.402	       1.5	         0
UE1	2686	  -1464.41	  -275.322	       1.5	         0
UE1	2687	   -957.68	  -573.114	       1.5	         0
UE1	2688	  -1350.23	   306.045	       1.5	         0
UE1	2689	  -764.957	   198.731	       1.5	         0
UE1	2690	   -1273.5	  -272.978	       1.5	         0
UE1	2691	  -1530.74	  -160.186	       1.5	         0
UE1	2692	  -693.856	   48.0953	       1.5	         0
UE1	2693	  -1207.55	  -299.055	       1.5	         0
UE1	2694	  -727.519	  -214.392	       1.5	         0
UE1	2695	  -1524.69	   173.435	       1.5	         0
UE1	2696	  -1025.16	   189.271	       1.5	         0
UE1	2697	   -623.42	   184.038	       1.5	         0
UE1	2698	   -1059.1	  -47.1102	       1.5	         0
UE1	2699	  -1294.47	    234.39	       1.5	         0
UE1	2700	  -578.635	   23.5519	       1.5	         0
UE1	2701	  -1125.93	  -426.301	       1.5	         0
UE1	2702	  -1332.64	   209.638	       1.5	         0
UE1	2703	  -1441.33	  -264.269	       1.5	         0
UE1	2704	  -641.299	     322.6	       1.5	         0
UE1	2705	  -564.218	   239.737	       1.5	         0
UE1	2706	  -724.505	   364.847	       1.5	         0
UE1	2707	  -1119.19	  -207.213	       1.5	         0
UE1	2708	  -719.528	  -167.788	       1.5	         0
UE1	2709	  -1467.34	  -223.446	       1.5	         0
UE1	2710	  -1034.33	  -74.0607	       1.5	         0
UE1	2711	  -1080.37	  -556.932	       1.5	         0
UE1	2712	    -645.6	   375.521	       1.5	         0
UE1	2713	  -1489.49	   69.4142	       1.5	         0
UE1	2714	  -779.792	  -491.626	       1.5	         0
UE1	2715	  -725.747	    447.27	       1.5	         0
UE1	2716	  -1441.98	   304.357	       1.5	         0
UE1	2717	  -1455.33	   251.695	       1.5	         0
UE1	2718	  -1020.51	   37.1792	       1.5	         0
UE1	2719	  -1295.35	  -248.776	       1.5	         0
UE1	2720	  -1138.46	  -459.167	       1.5	         0
UE1	2721	  -804.742	   495.232	       1.5	         0
UE1	2722	   -1221.1	   485.944	       1.5	         0
UE1	2723	  -724.123	   39.2107	       1.5	         0
UE1	2724	  -801.899	   398.214	       1.5	         0
UE1	2725	  -482.069	   132.555	       1.5	         0
UE1	2726	  -1381.39	  -330.739	       1.5	         0
UE1	2727	  -822.376	  -464.915	       1.5	         0
UE1	2728	  -1281.22	  -124.929	       1.5	         0
UE1	2729	  -1353.56	   46.2526	       1.5	         0
UE1	2730	  -742.597	   384.443	       1.5	         0
UE1	2731	   -889.33	   417.696	       1.5	         0
UE1	2732	  -1456.21	  -24.8389	       1.5	         0
UE1	2733	  -1373.93	   373.737	       1.5	         0
UE1	2734	  -1380.43	  -428.018	       1.5	         0
UE1	2735	  -1082.68	   324.641	       1.5	         0
UE1	2736	  -1174.61	  -359.476	       1.5	         0
UE1	2737	  -780.138	   532.463	       1.5	         0
UE1	2738	  -1137.43	   225.773	       1.5	         0
UE1	2739	  -942.628	   409.799	       1.5	         0
UE1	2740	  -900.332	  -281.828	       1.5	         0
UE1	2741	  -1255.59	   270.734	       1.5	         0
UE1	2742	  -761.437	   53.1261	       1.5	         0
UE1	2743	  -761.179	   378.787	       1.5	         0
UE1	2744	  -1449.21	   103.489	       1.5	         0
UE1	2745	  -547.047	  -43.8515	       1.5	         0
UE1	2746	  -1049.99	   248.796	       1.5	         0
UE1	2747	  -782.977	   465.176	       1.5	         0
UE1	2748	  -810.458	  -386.501	       1.5	         0
UE1	2749	  -1263.47	  -286.802	       1.5	         0
UE1	2750	  -1533.82	  -145.486	       1.5	         0
UE1	2751	  -925.489	  -260.427	       1.5	         0
UE1	2752	  -1465.94	   330.438	       1.5	         0
UE1	2753	  -894.314	   484.862	       1.5	         0
UE1	2754	  -862.742	    359.45	       1.5	         0
UE1	2755	  -1011.52	   575.708	       1.5	         0
UE1	2756	  -1106.67	  -442.975	       1.5	         0
UE1	2757	  -1425.95	     258.4	       1.5	         0
UE1	2758	  -857.791	  -413.584	       1.5	         0
UE1	2759	  -1172.17	   242.616	       1.5	         0
UE1	2760	  -924.625	   324.531	       1.5	         0
UE1	2761	  -691.556	  -265.258	       1.5	         0
UE1	2762	  -1147.16	  -25.0734	       1.5	         0
UE1	2763	  -1076.91	   331.982	       1.5	         0
UE1	2764	  -1394.25	  -386.931	       1.5	         0
UE1	2765	  -918.864	  -220.634	       1.5	         0
UE1	2766	  -760.872	  -377.849	       1.5	         0
UE1	2767	     -1213	   186.479	       1.5	         0
UE1	2768	  -1389.56	  -219.339	       1.5	         0
UE1	2769	   -495.52	  -61.0439	       1.5	         0
UE1	2770	  -731.715	   79.5403	       1.5	         0
UE1	2771	   -937.44	  -498.574	       1.5	         0
UE1	2772	  -844.253	  -191.995	       1.5	         0
UE1	2773	  -1468.09	  -15.5831	       1.5	         0
UE1	2774	  -976.036	  -532.643	       1.5	         0
UE1	2775	  -489.348	  -251.272	       1.5	         0
UE1	2776	   -798.39	   480.201	       1.5	         0
UE1	2777	  -1476.28	   100.745	       1.5	         0
UE1	2778	  -631.195	  -339.523	       1.5	         0
UE1	2779	  -620.867	   157.507	       1.5	         0
UE1	2780	  -1254.07	  -473.555	       1.5	         0
UE1	2781	  -1196.95	  -362.091	       1.5	         0
UE1	2782	  -1133.51	   27.2421	       1.5	         0
UE1	2783	   -997.26	  -128.509	       1.5	         0
UE1	2784	  -1269.07	  -414.047	       1.5	         0
UE1	2785	  -784.149	  -433.697	       1.5	         0
UE1	2786	  -564.227	  -89.8607	       1.5	         0
UE1	2787	     -1509	   123.243	       1.5	         0
UE1	2788	  -907.186	  -560.018	       1.5	         0
UE1	2789	  -1419.04	   36.0002	       1.5	         0
UE1	2790	  -838.603	   -334.41	       1.5	         0
UE1	2791	  -1051.71	  -1.27351	       1.5	         0
UE1	2792	  -919.134	   562.806	       1.5	         0
UE1	2793	  -1032.81	  -187.452	       1.5	         0
UE1	2794	  -1082.09	  -504.373	       1.5	         0
UE1	2795	   -1273.5	  -237.801	       1.5	         0
UE1	2796	  -1175.29	  -252.337	       1.5	         0
UE1	2797	  -832.047	  -111.178	       1.5	         0
UE1	2798	  -1251.65	   394.767	       1.5	         0
UE1	2799	  -724.225	   506.721	       1.5	         0
UE1	2800	  -1448.76	     359.2	       1.5	         0
UE1	2801	  -1100.78	  -331.148	       1.5	         0
UE1	2802	  -1199.46	  -121.962	       1.5	         0
UE1	2803	  -863.307	   319.952	       1.5	         0
UE1	2804	  -680.862	   349.877	       1.5	         0
UE1	2805	  -551.914	  -342.536	       1.5	         0
UE1	2806	  -686.372	   187.535	       1.5	         0
UE1	2807	  -685.512	  -76.3503	       1.5	         0
UE1	2808	  -1327.37	   346.564	       1.5	         0
UE1	2809	  -1156.21	   83.3252	       1.5	         0
UE1	2810	  -1106.72	   21.4764	       1.5	         0
UE1	2811	  -1200.26	   12.2136	       1.5	         0
UE1	2812	  -1154.62	   328.737	       1.5	         0
UE1	2813	  -978.414	   468.547	       1.5	         0
UE1	2814	  -651.177	   128.471	       1.5	         0
UE1	2815	  -1207.87	  -325.563	       1.5	         0
UE1	2816	  -1289.97	   189.952	       1.5	         0
UE1	2817	  -790.166	  -536.185	       1.5	         0
UE1	2818	  -1566.73	  -97.1252	       1.5	         0
UE1	2819	  -1293.62	   364.638	       1.5	         0
UE1	2820	   -1143.3	  -252.727	       1.5	         0
UE1	2821	  -1378.72	   -327.04	       1.5	         0
UE1	2822	   -1247.7	  -360.344	       1.5	         0
UE1	2823	  -916.764	   36.9158	       1.5	         0
UE1	2824	  -1022.61	   402.889	       1.5	         0
UE1	2825	  -639.141	   335.451	       1.5	         0
UE1	2826	  -1444.27	  -70.9625	       1.5	         0
UE1	2827	   -689.09	  -430.333	       1.5	         0
UE1	2828	   -824.21	   7.33939	       1.5	         0
UE1	2829	  -1143.99	  -5.56485	       1.5	         0
UE1	2830	   -1233.9	  -8.88963	       1.5	         0
UE1	2831	  -1549.43	  -41.0626	       1.5	         0
UE1	2832	  -1321.44	  -56.2246	       1.5	         0
UE1	2833	  -886.156	  -72.9754	       1.5	         0
UE1	2834	  -1119.95	   272.635	       1.5	         0
UE1	2835	  -1127.93	  -557.702	       1.5	         0
UE1	2836	  -1326.53	    -43.45	       1.5	         0
UE1	2837	  -1018.46	  -240.604	       1.5	         0
UE1	2838	  -576.135	  -297.736	       1.5	         0
UE1	2839	  -927.082	   220.401	       1.5	         0
UE1	2840	  -1087.23	   313.768	       1.5	         0
UE1	2841	   -598.48	  -334.421	       1.5	         0
UE1	2842	  -552.539	  -215.185	       1.5	         0
UE1	2843	  -1286.35	  -478.544	       1.5	         0
UE1	2844	  -883.293	  -207.782	       1.5	         0
UE1	2845	  -664.374	  -3.87901	       1.5	         0
UE1	2846	  -1210.47	   353.881	       1.5	         0
UE1	2847	  -1002.73	   536.045	       1.5	         0
UE1	2848	  -886.851	  -201.411	       1.5	         0
UE1	2849	  -806.897	  -109.615	       1.5	         0
UE1	2850	  -1410.26	   203.524	       1.5	         0
UE1	2851	  -618.009	   412.462	       1.5	         0
UE1	2852	   -479.59	  -137.931	       1.5	         0
UE1	2853	  -615.544	   373.339	       1.5	         0
UE1	2854	  -1151.91	  -289.916	       1.5	         0
UE1	2855	  -437.933	   80.7849	       1.5	         0
UE1	2856	  -1347.25	   -427.36	       1.5	         0
UE1	2857	  -904.369	  -425.075	       1.5	         0
UE1	2858	  -1224.93	  -314.022	       1.5	         0
UE1	2859	  -1399.73	  -12.7426	       1.5	         0
UE1	2860	  -1299.21	  -278.615	       1.5	         0
UE1	2861	  -762.366	  -511.568	       1.5	         0
UE1	2862	  -847.181	   12.6865	       1.5	         0
UE1	2863	  -780.032	  -482.691	       1.5	         0
UE1	2864	  -937.089	   490.903	       1.5	         0
UE1	2865	  -532.412	  -24.4535	       1.5	         0
UE1	2866	  -1135.06	    150.02	       1.5	         0
UE1	2867	  -1260.15	  -201.093	       1.5	         0
UE1	2868	   -507.97	  -26.1709	       1.5	         0
UE1	2869	  -817.709	   433.835	       1.5	         0
UE1	2870	  -747.957	   81.1643	       1.5	         0
UE1	2871	  -1325.92	  -351.288	       1.5	         0
UE1	2872	  -730.918	    257.62	       1.5	         0
UE1	2873	  -1033.72	       506	       1.5	         0
UE1	2874	  -665.878	  -379.159	       1.5	         0
UE1	2875	  -1010.77	   401.246	       1.5	         0
UE1	2876	  -1018.07	   155.385	       1.5	         0
UE1	2877	  -1283.51	    115.11	       1.5	         0
UE1	2878	  -818.218	   229.396	       1.5	         0
UE1	2879	  -752.566	   251.897	       1.5	         0
UE1	2880	   -801.15	  -9.84166	       1.5	         0
UE1	2881	  -659.813	   65.3484	       1.5	         0
UE1	2882	  -973.976	   459.021	       1.5	         0
UE1	2883	  -1110.12	  -255.381	       1.5	         0
UE1	2884	  -1348.33	    410.44	       1.5	         0
UE1	2885	  -703.698	  -222.927	       1.5	         0
UE1	2886	  -633.749	     205.2	       1.5	         0
UE1	2887	  -791.705	   156.535	       1.5	         0
UE1	2888	  -672.922	  -120.358	       1.5	         0
UE1	2889	  -486.546	  -78.8842	       1.5	         0
UE1	2890	  -809.136	   201.159	       1.5	         0
UE1	2891	  -1095.63	   351.298	       1.5	         0
UE1	2892	  -1163.02	   465.501	       1.5	         0
UE1	2893	  -1161.88	  -350.072	       1.5	         0
UE1	2894	  -482.371	  -39.2832	       1.5	         0
UE1	2895	  -753.032	  -515.366	       1.5	         0
UE1	2896	  -523.897	  -239.432	       1.5	         0
UE1	2897	  -1124.65	   199.724	       1.5	         0
UE1	2898	  -1088.48	   7.84463	       1.5	         0
UE1	2899	  -1428.68	    313.16	       1.5	         0
UE1	2900	   -749.98	  -191.433	       1.5	         0
UE1	2901	  -1035.23	   569.256	       1.5	         0
UE1	2902	   -841.85	  -309.809	       1.5	         0
UE1	2903	  -784.909	   458.161	       1.5	         0
UE1	2904	  -1033.02	  -225.421	       1.5	         0
UE1	2905	  -1471.53	  -248.998	       1.5	         0
UE1	2906	  -1405.84	    352.65	       1.5	         0
UE1	2907	  -1012.52	   479.136	       1.5	         0
UE1	2908	  -1448.48	  -331.133	       1.5	         0
UE1	2909	  -711.755	   336.736	       1.5	         0
UE1	2910	  -1025.44	  -564.287	       1.5	         0
UE1	2911	  -1427.36	   -198.38	       1.5	         0
UE1	2912	  -797.953	  -511.678	       1.5	         0
UE1	2913	  -839.023	  -269.706	       1.5	         0
UE1	2914	  -744.556	  -115.467	       1.5	         0
UE1	2915	  -674.635	   412.608	       1.5	         0
UE1	2916	   -1358.7	  -73.0996	       1.5	         0
UE1	2917	  -882.026	   -324.07	       1.5	         0
UE1	2918	  -939.328	   -569.68	       1.5	         0
UE1	2919	  -713.654	   287.304	       1.5	         0
UE1	2920	  -694.928	   375.847	       1.5	         0
UE1	2921	  -1243.59	   340.751	       1.5	         0
UE1	2922	  -1401.87	  -197.135	       1.5	         0
UE1	2923	  -951.328	    235.56	       1.5	         0
UE1	2924	  -1333.35	  -82.4932	       1.5	         0
UE1	2925	  -975.082	  -305.003	       1.5	         0
UE1	2926	  -1129.31	   305.864	       1.5	         0
UE1	2927	  -806.578	  -63.1817	       1.5	         0
UE1	2928	  -967.158	   510.195	       1.5	         0
UE1	2929	  -1208.73	   116.243	       1.5	         0
UE1	2930	  -569.762	   54.3403	       1.5	         0
UE1	2931	  -570.686	  0.911374	       1.5	         0
UE1	2932	  -492.488	  -106.271	       1.5	         0
UE1	2933	  -584.097	  -268.072	       1.5	         0
UE1	2934	  -972.018	  -103.158	       1.5	         0
UE1	2935	  -918.896	   551.462	       1.5	         0
UE1	2936	   -1035.4	  -436.394	       1.5	         0
UE1	2937	  -1310.61	   78.2526	       1.5	         0
UE1	2938	  -794.945	   429.184	       1.5	         0
UE1	2939	  -1485.42	   52.2018	       1.5	         0
UE1	2940	  -720.006	   61.0876	       1.5	         0
UE1	2941	   -658.89	  -2.17173	       1.5	         0
UE1	2942	  -1496.28	  -262.459	       1.5	         0
UE1	2943	  -1512.85	    91.848	       1.5	         0
UE1	2944	  -1055.59	  -541.787	       1.5	         0
UE1	2945	  -499.559	  -32.8457	       1.5	         0
UE1	2946	  -1550.02	   162.312	       1.5	         0
UE1	2947	  -1127.43	   352.027	       1.5	         0
UE1	2948	  -924.003	  -256.256	       1.5	         0
UE1	2949	  -751.636	   366.034	       1.5	         0
UE1	2950	  -996.023	    356.72	       1.5	         0
UE1	2951	  -1567.78	  -70.5349	       1.5	         0
UE1	2952	  -447.664	  -148.481	       1.5	         0
UE1	2953	  -1058.74	   205.482	       1.5	         0
UE1	2954	   -1274.1	  -428.316	       1.5	         0
UE1	2955	  -704.368	   -379.29	       1.5	         0
UE1	2956	   -471.82	   77.9898	       1.5	         0
UE1	2957	  -567.423	   115.829	       1.5	         0
UE1	2958	  -864.762	  -390.961	       1.5	         0
UE1	2959	  -1367.07	   208.197	       1.5	         0
UE1	2960	  -1303.63	   207.638	       1.5	         0
UE1	2961	  -1131.98	   518.096	       1.5	         0
UE1	2962	  -1355.33	    267.43	       1.5	         0
